id,doi,title,publication_year,authorships,subfield,primary_topic
W4406110209,10.33448/rsd-v14i1.47883,Modelo educacional usando impressora 3D na prototipagem do ensino para resolução de problemas na saúde,2025,"[{""id"": ""A5064216925"", ""name"": ""Luis Miguel Carvalho Mendes"", ""institutions"": [], ""countries"": []}, {""id"": ""A5056220652"", ""name"": ""Sofia Caroline Cavalcante Rocha"", ""institutions"": [], ""countries"": []}, {""id"": ""A5042228649"", ""name"": ""Sonara Santos Miranda"", ""institutions"": [], ""countries"": []}, {""id"": ""A5103787417"", ""name"": ""Iolanda Santos"", ""institutions"": [{""id"": ""I4210139493"", ""display_name"": ""Instituto Federal do Tocantins""}], ""countries"": [""BR""]}, {""id"": ""A5046777614"", ""name"": ""Lucas Arruda Lino"", ""institutions"": [], ""countries"": []}, {""id"": ""A5041396324"", ""name"": ""Ivo S\u00f3crates Moraes de Oliveira"", ""institutions"": [{""id"": ""I4210139493"", ""display_name"": ""Instituto Federal do Tocantins""}], ""countries"": [""BR""]}, {""id"": ""A5110447435"", ""name"": ""PEDRO ARRUDA ROCHA"", ""institutions"": [], ""countries"": []}, {""id"": ""A5031630726"", ""name"": ""Franc\u00edcero Rocha Lopes"", ""institutions"": [], ""countries"": []}, {""id"": ""A5101293984"", ""name"": ""David Salen Alves Azevedo"", ""institutions"": [], ""countries"": []}, {""id"": ""A5009566015"", ""name"": ""Paulo Henrique Silva Pereira"", ""institutions"": [{""id"": ""I4210139493"", ""display_name"": ""Instituto Federal do Tocantins""}], ""countries"": [""BR""]}, {""id"": ""A5041002866"", ""name"": ""Walmirton Bezerra D\u2019Alessandro"", ""institutions"": [], ""countries"": []}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T10888', 'display_name': 'Augmented Reality Applications'}"
W4406112520,10.1007/s00526-024-02913-3,Some applications of the Nehari manifold method to functionals in $$C^1(X \setminus \{0\})$$,2025,"[{""id"": ""A5031912738"", ""name"": ""Edir J\u00fanior Ferreira Leite"", ""institutions"": [{""id"": ""I177909021"", ""display_name"": ""Universidade Federal de S\u00e3o Carlos""}], ""countries"": [""BR""]}, {""id"": ""A5034637335"", ""name"": ""Humberto Ramos Quoirin"", ""institutions"": [{""id"": ""I166401450"", ""display_name"": ""Universidad Nacional de C\u00f3rdoba""}], ""countries"": [""AR""]}, {""id"": ""A5003093729"", ""name"": ""Kaye Silva"", ""institutions"": [{""id"": ""I68106152"", ""display_name"": ""Universidade Federal de Goi\u00e1s""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T12100', 'display_name': 'Advanced Mathematical Modeling in Engineering'}"
W4406113674,10.1007/s10462-024-11072-y,QSHO: Quantum spotted hyena optimizer for global optimization,2025,"[{""id"": ""A5005036651"", ""name"": ""Tapas Si"", ""institutions"": [{""id"": ""I1296725772"", ""display_name"": ""University of Engineering & Management""}], ""countries"": [""IN""]}, {""id"": ""A5078294323"", ""name"": ""P\u00e9ricles Miranda"", ""institutions"": [{""id"": ""I62921916"", ""display_name"": ""Universidade Federal Rural de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5027312639"", ""name"": ""Utpal Nandi"", ""institutions"": [{""id"": ""I41549804"", ""display_name"": ""Vidyasagar University""}], ""countries"": [""IN""]}, {""id"": ""A5055489209"", ""name"": ""Nanda Dulal Jana"", ""institutions"": [{""id"": ""I155837530"", ""display_name"": ""National Institute of Technology Durgapur""}], ""countries"": [""IN""]}, {""id"": ""A5072356717"", ""name"": ""Ujjwal Maulik"", ""institutions"": [{""id"": ""I170979836"", ""display_name"": ""Jadavpur University""}], ""countries"": [""IN""]}, {""id"": ""A5033317672"", ""name"": ""Saurav Mallik"", ""institutions"": [{""id"": ""I136199984"", ""display_name"": ""Harvard University""}, {""id"": ""I138006243"", ""display_name"": ""University of Arizona""}], ""countries"": [""US""]}, {""id"": ""A5021039338"", ""name"": ""Mohd Asif Shah"", ""institutions"": [{""id"": ""I110360157"", ""display_name"": ""Lovely Professional University""}, {""id"": ""I3131024953"", ""display_name"": ""Kardan University""}, {""id"": ""I74319210"", ""display_name"": ""Chitkara University""}], ""countries"": [""AF"", ""IN""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10100', 'display_name': 'Metaheuristic Optimization Algorithms Research'}"
W4406114030,10.59155/is.v8i1.259,Hacia una enseñanza personalizada: El rol de la inteligencia artificial en la educación básica,2025,"[{""id"": ""A5113193554"", ""name"": ""L Guerrero"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5052067641"", ""name"": ""Palma Molina"", ""institutions"": [{""id"": ""I4210140695"", ""display_name"": ""Universidad Independiente""}], ""countries"": [""CR""]}, {""id"": ""A5009016858"", ""name"": ""Susana Molina"", ""institutions"": [{""id"": ""I4210140695"", ""display_name"": ""Universidad Independiente""}], ""countries"": [""CR""]}, {""id"": ""A5043043159"", ""name"": ""A. Molina"", ""institutions"": [{""id"": ""I4210140695"", ""display_name"": ""Universidad Independiente""}], ""countries"": [""CR""]}]","{""id"": ""subfields/1706"", ""display_name"": ""Computer Science Applications""}","{'id': 'T14246', 'display_name': 'E-Learning and Knowledge Management'}"
W4406114502,10.59155/is.v8i1.260,Transformando el aprendizaje: el impacto de la inteligencia artificial en la educación contemporánea,2025,"[{""id"": ""A5115789281"", ""name"": ""Manuela Dolores Chango Sangucho"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5115789282"", ""name"": ""Segundo Trajano C\u00f3ndor Bassantes"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5113916939"", ""name"": ""Silvia Cevallos"", ""institutions"": [], ""countries"": []}, {""id"": ""A5115789283"", ""name"": ""Paola Bel\u00e9n Ilaquiche Llano"", ""institutions"": [], ""countries"": []}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T12395', 'display_name': 'Educational Innovations and Technology'}"
W4406151774,10.1080/17476933.2024.2437805,Existence of solutions for anisotropic Kirchhoff–Boussinesq equations with exponential growth,2025,"[{""id"": ""A5024382186"", ""name"": ""A. Razani"", ""institutions"": [{""id"": ""I69425150"", ""display_name"": ""Imam Khomeini International University""}], ""countries"": [""IR""]}, {""id"": ""A5075286830"", ""name"": ""Romulo D. Carlos"", ""institutions"": [{""id"": ""I150729083"", ""display_name"": ""Universidade de Bras\u00edlia""}], ""countries"": [""BR""]}, {""id"": ""A5079666029"", ""name"": ""Segundo Manuel A. Salirrosas"", ""institutions"": [{""id"": ""I150729083"", ""display_name"": ""Universidade de Bras\u00edlia""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T12100', 'display_name': 'Advanced Mathematical Modeling in Engineering'}"
W4406156532,10.55905/revconv.18n.1-051,Inovação e saúde digital: o caminho da transformação na atenção primária,2025,"[{""id"": ""A5038444186"", ""name"": ""Aguinaldo Jos\u00e9 de Ara\u00fajo"", ""institutions"": [], ""countries"": []}, {""id"": ""A5036904474"", ""name"": ""\u00cdsis de Siqueira Silva"", ""institutions"": [], ""countries"": []}, {""id"": ""A5111281656"", ""name"": ""Amanda J\u00e9ssica Bernardo da Silva"", ""institutions"": [], ""countries"": []}, {""id"": ""A5101330255"", ""name"": ""Lucas Felix Silva de Sousa"", ""institutions"": [], ""countries"": []}, {""id"": ""A5095033223"", ""name"": ""Renan Cabral de Figueiredo"", ""institutions"": [], ""countries"": []}, {""id"": ""A5087871664"", ""name"": ""Pedro Bezerra Xavier"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5023352198"", ""name"": ""Severina Alice da Costa Uch\u00f4a"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T14071', 'display_name': 'Healthcare during COVID-19 Pandemic'}"
W4406172351,10.56238/arev7n1-081,"AGÊNCIA AMAZÔNIA REAL: JORNALISMO PLURAL, INDEPENDENTE E POR UM OUTRO DESENVOLVIMENTO LOCAL",2025,"[{""id"": ""A5004700220"", ""name"": ""Ingrid Gomes Bassi"", ""institutions"": [{""id"": ""I3129508524"", ""display_name"": ""Universidade Federal do Sul e Sudeste do Par\u00e1""}, {""id"": ""I51235708"", ""display_name"": ""Universidade Federal do Esp\u00edrito Santo""}, {""id"": ""I1311688040"", ""display_name"": ""Amazon (United States)""}, {""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR"", ""US""]}, {""id"": ""A5023353371"", ""name"": ""Cic\u00edlia M. Krohling Peruzzo"", ""institutions"": [{""id"": ""I3129508524"", ""display_name"": ""Universidade Federal do Sul e Sudeste do Par\u00e1""}, {""id"": ""I51235708"", ""display_name"": ""Universidade Federal do Esp\u00edrito Santo""}, {""id"": ""I1311688040"", ""display_name"": ""Amazon (United States)""}, {""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR"", ""US""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T13745', 'display_name': 'Media and Digital Communication'}"
W4406173210,10.3390/informatics12010005,Encouraging Sustainable Choices Through Socially Engaged Persuasive Recycling Initiatives: A Participatory Action Design Research Study,2025,"[{""id"": ""A5114060647"", ""name"": ""Emilly Marques Da Silva"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5070363238"", ""name"": ""Daniel Schneider"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5083550825"", ""name"": ""Claudio Miceli"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5062877879"", ""name"": ""Ant\u00f3nio Correia"", ""institutions"": [{""id"": ""I94722563"", ""display_name"": ""University of Jyv\u00e4skyl\u00e4""}], ""countries"": [""FI""]}]","{""id"": ""subfields/1709"", ""display_name"": ""Human-Computer Interaction""}","{'id': 'T10803', 'display_name': 'Innovative Human-Technology Interaction'}"
W4406174997,10.21728/logeion.2025v11n2e-7354,Organização do conhecimento e estudos de gênero na ciência da informação brasileira,2025,"[{""id"": ""A5069392372"", ""name"": ""Luciane Paula Vital"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5075692273"", ""name"": ""F\u00e1bio Assis Pinho"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5115811101"", ""name"": ""Mariana Holub Slomp"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T13166', 'display_name': 'Information Science and Libraries'}"
W4406175208,10.1007/s13748-024-00361-w,On combining active learning and deep learning from label proportions in low-budget regimes,2025,"[{""id"": ""A5032279256"", ""name"": ""Lucas M. Tassis"", ""institutions"": [{""id"": ""I51235708"", ""display_name"": ""Universidade Federal do Esp\u00edrito Santo""}], ""countries"": [""BR""]}, {""id"": ""A5080975003"", ""name"": ""Giovanni Comarela"", ""institutions"": [{""id"": ""I51235708"", ""display_name"": ""Universidade Federal do Esp\u00edrito Santo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12072', 'display_name': 'Machine Learning and Algorithms'}"
W4406180157,10.29396/jgsb.2025.v8.n1.1,"Geochemical and mineralogical differences between supergene and hypogene gold mineralization and influence on gold recovery: A case study of the Faina gold deposit, Pitangui greenstone belt, Brazil",2025,"[{""id"": ""A5072803959"", ""name"": ""Gabriel Machado da Silva"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5086999062"", ""name"": ""Atlas Vasconcelos Corr\u00eaa Neto"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5023577836"", ""name"": ""Mariana Brando Soares"", ""institutions"": [{""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5048060902"", ""name"": ""Felipe Emerson Andr\u00e9 Alves"", ""institutions"": [{""id"": ""I4210094040"", ""display_name"": ""Centro de Tecnologia Mineral""}], ""countries"": [""BR""]}, {""id"": ""A5101302252"", ""name"": ""Nicollas de Oliveira Ferreira Santos"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5007599263"", ""name"": ""Piero Azevedo Berqu\u00f3 de Sampaio"", ""institutions"": [{""id"": ""I205640436"", ""display_name"": ""Curtin University""}, {""id"": ""I4210161003"", ""display_name"": ""Qingdao Center of Resource Chemistry and New Materials""}], ""countries"": [""AU"", ""CN""]}, {""id"": ""A5043562924"", ""name"": ""Vitor Diniz Silveira"", ""institutions"": [{""id"": ""I130198913"", ""display_name"": ""Jaguar Land Rover (United Kingdom)""}], ""countries"": [""GB""]}, {""id"": ""A5085499897"", ""name"": ""Gabriel Faria Gon\u00e7alves"", ""institutions"": [{""id"": ""I130198913"", ""display_name"": ""Jaguar Land Rover (United Kingdom)""}], ""countries"": [""GB""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12157', 'display_name': 'Geochemistry and Geologic Mapping'}"
W4406196942,10.3390/a18010033,Multi-Component Temporal-Correlation Seismic Data Compression Algorithm Based on the PCA and DWT,2025,"[{""id"": ""A5041558388"", ""name"": ""Mateus Mart\u00ednez de Lucena"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5102444536"", ""name"": ""Josafat Leal Ribeiro"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5068477282"", ""name"": ""Matheus Wagner"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5039916641"", ""name"": ""Ant\u00f4nio Augusto Fr\u00f6hlich"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T10688', 'display_name': 'Image and Signal Denoising Methods'}"
W4406198948,10.60100/rcmg.v6i1.388,Aprendizaje basado en proyectos (ABP) y su trascendencia en un aprendizaje significativo como respuesta a una comunicación eficaz.,2025,"[{""id"": ""A5115819016"", ""name"": ""Jenny del Roc\u00edo B\u00f3squez Mestanza"", ""institutions"": [{""id"": ""I92560967"", ""display_name"": ""Universidad T\u00e9cnica Estatal de Quevedo""}], ""countries"": [""EC""]}, {""id"": ""A5106211460"", ""name"": ""Dayana Lisseth Armijos Loor"", ""institutions"": [{""id"": ""I92560967"", ""display_name"": ""Universidad T\u00e9cnica Estatal de Quevedo""}], ""countries"": [""EC""]}, {""id"": ""A5115819017"", ""name"": ""Wilmer Andr\u00e9s Catagua Gavil\u00e1nez"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5115819018"", ""name"": ""Gina Vanessa Paladines Flores"", ""institutions"": [{""id"": ""I47652572"", ""display_name"": ""La Salle University""}], ""countries"": [""US""]}, {""id"": ""A5115819019"", ""name"": ""Daniela Bel\u00e9n L\u00f3pez Paladines"", ""institutions"": [{""id"": ""I4210087785"", ""display_name"": ""Universidad Cat\u00f3lica de Cuenca""}], ""countries"": [""EC""]}]","{""id"": ""subfields/1706"", ""display_name"": ""Computer Science Applications""}","{'id': 'T14246', 'display_name': 'E-Learning and Knowledge Management'}"
W4406199878,10.58876/rbbd.2025.2111747,"Gestão de projetos em bibliotecas: uso de ferramentas, softwares e plataformas para efetivação de serviços de informação",2025,"[{""id"": ""A5115819279"", ""name"": ""Daniela Spudeit"", ""institutions"": [{""id"": ""I164790352"", ""display_name"": ""Universidade do Estado de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T13166', 'display_name': 'Information Science and Libraries'}"
W4406211480,10.36732/riep.v7i1.399,ELABORAÇÃO DE ITENS DE MATEMÁTICA COM AUXÍLIO DE INTELIGÊNCIA ARTIFICIAL GENERATIVA,2025,"[{""id"": ""A5048498326"", ""name"": ""Andrey Camur\u00e7a da Silva"", ""institutions"": [], ""countries"": []}, {""id"": ""A5084509360"", ""name"": ""Mario Tanaka Filho"", ""institutions"": [{""id"": ""I1314665148"", ""display_name"": ""Universidade Federal do Oeste do Par\u00e1""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12026', 'display_name': 'Explainable Artificial Intelligence (XAI)'}"
W4406211598,10.1093/jambio/lxaf012,Effects of simvastatin on the mevalonate pathway and cell wall integrity of <i>Staphylococcus aureus</i>,2025,"[{""id"": ""A5081759635"", ""name"": ""Iago Torres Cort\u00eas de Sousa"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5025664504"", ""name"": ""K\u00e1tia de P\u00e1dua Silva"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5012844121"", ""name"": ""Karina Cogo"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T10211', 'display_name': 'Computational Drug Discovery Methods'}"
